Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Rain Intensity_log,Interval Rain_log,Total Rain_log,Wind Direction_log,Maximum Wind Speed_log,Solar Radiation_log,gust_factor,barometric_pressure_rolling_7h,barometric_pressure_rolling_12h,humidity_rolling_12h,humidity_rolling_24h
24.28,23.4,59,0.0,0.0,439.2,0,63,2.4,3.1,992.2,0,350.0,15.1,0.0,0.0,6.087229169092361,4.1588830833596715,1.410986973710262,0.0,1.0689655172413794,-1.3999999999999773,-0.3999999999999772,-13.0,-17.0
24.0,23.4,60,0.0,0.0,439.2,0,44,3.0,3.3,992.2,0,350.0,15.1,0.0,0.0,6.087229169092361,3.80666248977032,1.4586150226995167,0.0,1.137931034482759,-1.3999999999999773,-0.6999999999999318,-13.0,-23.0
23.78,23.4,58,0.0,0.0,439.2,0,56,2.6,3.3,992.6,0,350.0,15.1,0.0,0.0,6.087229169092361,4.04305126783455,1.4586150226995167,0.0,1.137931034482759,-0.6000000000000227,-0.6000000000000227,-15.0,-26.0
23.78,23.4,61,0.0,0.0,439.2,0,51,1.0,1.2,993.2,0,350.0,15.1,0.0,0.0,6.087229169092361,3.951243718581427,0.7884573603642702,0.0,0.4137931034482758,0.3000000000000682,0.0,-12.0,-23.0
23.39,23.4,63,0.0,0.0,439.2,0,81,0.4,0.6,993.6,0,350.0,15.1,0.0,0.0,6.087229169092361,4.406719247264253,0.4700036292457355,0.0,0.2068965517241379,0.7000000000000455,0.0,-12.0,-10.0
23.17,23.4,65,0.0,0.0,439.2,0,45,0.6,0.8,993.6,0,350.0,15.1,0.0,0.0,6.087229169092361,3.828641396489095,0.5877866649021191,0.0,0.2758620689655172,1.0,0.0,-9.0,3.0
22.67,3.1,66,0.0,0.0,453.8,0,255,0.4,0.5,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.545177444479562,0.4054651081081644,0.0,0.1724137931034483,1.6999999999999318,0.2999999999999545,-5.0,5.0
22.0,23.4,63,0.0,0.0,439.2,0,287,1.4,1.8,993.9,0,350.0,15.1,0.0,0.0,6.087229169092361,5.662960480135946,1.0296194171811583,0.0,0.6206896551724138,1.2999999999999543,1.0,4.0,-1.0
21.78,23.4,63,0.0,0.0,439.2,0,289,1.1,1.2,993.9,0,350.0,15.1,0.0,0.0,6.087229169092361,5.66988092298052,0.7884573603642702,0.0,0.4137931034482758,0.6999999999999318,1.0,5.0,-3.0
21.06,23.4,67,0.0,0.0,439.2,0,284,1.3,1.5,993.9,0,350.0,15.1,0.0,0.0,6.087229169092361,5.652489180268651,0.9162907318741552,0.0,0.5172413793103449,0.2999999999999545,1.2999999999999543,10.0,-1.0
20.78,23.4,68,0.0,0.0,439.2,0,236,0.5,0.8,993.9,0,350.0,15.1,0.0,0.0,6.087229169092361,5.4680601411351315,0.5877866649021191,0.0,0.2758620689655172,0.2999999999999545,1.6999999999999318,9.0,-3.0
20.39,23.4,69,0.0,0.0,439.2,0,255,2.0,2.1,994.6,0,350.0,15.1,0.0,0.0,6.087229169092361,5.545177444479562,1.1314021114911006,0.0,0.7241379310344828,0.7000000000000455,2.3999999999999773,9.0,-3.0
21.39,3.1,66,0.0,0.0,453.8,0,270,0.8,1.0,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.602118820879701,0.6931471805599453,0.0,0.3448275862068966,1.0,2.2999999999999545,8.0,-7.0
22.56,3.1,62,0.0,0.0,453.8,0,29,0.8,1.0,995.3,0,355.0,15.1,0.0,0.0,6.119857761876381,3.4011973816621555,0.6931471805599453,0.0,0.3448275862068966,1.3999999999999773,2.099999999999909,1.0,-11.0
23.5,3.1,65,0.0,0.0,453.8,0,9,1.8,2.1,995.6,0,355.0,15.1,0.0,0.0,6.119857761876381,2.302585092994046,1.1314021114911006,0.0,0.7241379310344828,1.7000000000000457,2.0,2.0,-8.0
23.39,3.1,69,0.0,0.0,453.8,0,60,1.1,1.2,996.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.110873864173311,0.7884573603642702,0.0,0.4137931034482758,2.3999999999999773,2.699999999999932,4.0,-6.0
24.17,3.1,64,0.0,0.0,453.8,0,115,1.7,2.3,996.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.7535901911063645,1.1939224684724346,0.0,0.793103448275862,2.3999999999999773,2.3999999999999773,-2.0,-10.0
24.89,3.1,61,0.0,0.0,453.8,0,88,1.0,1.2,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.48863636973214,0.7884573603642702,0.0,0.4137931034482758,1.2999999999999543,2.0,-2.0,-10.0
24.78,3.1,59,0.0,0.0,453.8,0,77,1.1,1.3,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.356708826689592,0.832909122935104,0.0,0.4482758620689655,1.0,2.0,-4.0,-6.0
25.39,3.1,52,0.0,0.0,453.8,0,298,0.2,0.4,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.700443573390687,0.3364722366212129,0.0,0.1379310344827586,0.6000000000000227,2.0,-11.0,-7.0
25.89,3.1,52,0.0,0.0,453.8,0,100,0.4,0.7,995.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.61512051684126,0.5306282510621704,0.0,0.2413793103448275,-0.3000000000000682,1.3999999999999773,-15.0,-6.0
24.06,3.1,61,0.0,0.0,453.8,0,82,1.3,1.4,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.418840607796598,0.8754687373538999,0.0,0.4827586206896551,-1.3999999999999773,1.0,-7.0,4.0
24.0,3.1,62,0.0,0.0,453.8,0,57,2.7,3.3,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.060443010546419,1.4586150226995167,0.0,1.137931034482759,-1.6999999999999318,0.0,-7.0,3.0
23.89,3.1,61,0.0,0.0,453.8,0,58,3.1,3.5,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.07753744390572,1.5040773967762742,0.0,1.206896551724138,-1.2999999999999543,-0.2999999999999545,-5.0,1.0
23.67,3.1,68,0.0,0.0,453.8,0,52,1.7,2.3,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,3.970291913552122,1.1939224684724346,0.0,0.793103448275862,-1.2999999999999543,-0.6999999999999318,6.0,10.0
23.39,3.1,69,0.0,0.0,453.8,0,59,4.9,5.4,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.0943445622221,1.8562979903656265,0.0,1.8620689655172415,-1.2999999999999543,-1.0,4.0,8.0
23.56,3.1,69,0.0,0.0,453.8,0,46,1.5,2.5,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,3.8501476017100584,1.252762968495368,0.0,0.8620689655172414,-0.3999999999999772,-1.3999999999999773,0.0,6.0
23.5,3.1,68,0.0,0.0,453.8,0,61,3.8,4.4,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.127134385045092,1.6863989535702288,0.0,1.517241379310345,0.0,-1.3999999999999773,4.0,3.0
23.39,2.5,68,0.0,0.0,453.8,0,59,3.3,3.8,995.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.0943445622221,1.5686159179138452,0.0,1.3103448275862069,0.6999999999999318,-0.6000000000000227,9.0,5.0
23.17,3.1,66,0.0,0.0,453.8,0,68,4.2,4.5,995.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.23410650459726,1.7047480922384253,0.0,1.5517241379310345,0.6999999999999318,-0.6000000000000227,14.0,3.0
23.17,3.1,69,0.0,0.0,453.8,0,69,3.1,3.4,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.248495242049359,1.4816045409242156,0.0,1.1724137931034482,0.2999999999999545,-0.3999999999999772,17.0,6.0
23.06,3.1,69,0.0,0.0,453.8,0,68,3.4,3.8,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.23410650459726,1.5686159179138452,0.0,1.3103448275862069,0.0,0.0,8.0,2.0
23.06,3.1,66,0.0,0.0,453.8,0,74,2.4,2.7,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.31748811353631,1.308332819650179,0.0,0.9310344827586208,0.0,0.2999999999999545,4.0,-2.0
23.0,3.1,66,0.0,0.0,453.8,0,117,1.6,2.0,995.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.770684624465665,1.0986122886681098,0.0,0.6896551724137931,0.0,0.6999999999999318,5.0,-3.0
23.0,3.1,68,0.0,0.0,453.8,0,64,2.0,2.2,995.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.174387269895637,1.1631508098056809,0.0,0.7586206896551725,0.3000000000000682,1.0,0.0,2.0
23.17,3.1,70,0.0,0.0,453.8,0,50,0.4,0.7,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,3.9318256327243257,0.5306282510621704,0.0,0.2413793103448275,0.6000000000000227,1.2999999999999543,1.0,8.0
24.0,3.1,63,0.0,0.0,453.8,0,76,0.7,1.2,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.343805421853684,0.7884573603642702,0.0,0.4137931034482758,1.0,1.0,-6.0,-2.0
23.89,3.1,63,0.0,0.0,453.8,0,116,1.4,2.0,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.762173934797756,1.0986122886681098,0.0,0.6896551724137931,1.0,1.0,-5.0,-6.0
24.0,3.1,62,0.0,0.0,453.8,0,99,2.0,2.8,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.605170185988092,1.33500106673234,0.0,0.9655172413793104,1.0,0.6000000000000227,-6.0,-2.0
24.67,3.1,61,0.0,0.0,453.8,0,88,1.0,1.3,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.48863636973214,0.832909122935104,0.0,0.4482758620689655,0.6000000000000227,0.6000000000000227,-7.0,0.0
25.0,3.1,61,0.0,0.0,453.8,0,171,0.5,0.7,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.147494476813453,0.5306282510621704,0.0,0.2413793103448275,0.2999999999999545,0.6000000000000227,-5.0,2.0
24.56,3.1,63,0.0,0.0,453.8,0,80,0.8,1.0,995.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.394449154672439,0.6931471805599453,0.0,0.3448275862068966,-0.2999999999999545,0.7000000000000455,-6.0,11.0
24.0,3.1,66,0.0,0.0,453.8,0,66,2.3,2.5,995.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.204692619390966,1.252762968495368,0.0,0.8620689655172414,-0.2999999999999545,0.7000000000000455,-3.0,14.0
24.28,3.1,66,0.0,0.0,453.8,0,58,3.1,3.7,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.07753744390572,1.547562508716013,0.0,1.2758620689655171,-1.0,0.0,0.0,5.0
24.39,3.1,66,0.0,0.0,453.8,0,61,3.4,3.8,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.127134385045092,1.5686159179138452,0.0,1.3103448275862069,-1.6999999999999318,-1.099999999999909,0.0,4.0
24.5,3.1,69,0.0,0.0,453.8,0,62,4.0,4.6,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.143134726391533,1.7227665977411035,0.0,1.586206896551724,-2.0,-1.7000000000000457,1.0,8.0
24.56,3.1,67,0.0,0.0,453.8,0,69,3.2,3.6,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.248495242049359,1.5260563034950494,0.0,1.2413793103448276,-2.2999999999999545,-2.2999999999999545,-3.0,-1.0
24.56,3.1,70,0.0,0.0,453.8,0,69,3.3,3.4,993.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.248495242049359,1.4816045409242156,0.0,1.1724137931034482,-2.3999999999999773,-2.699999999999932,7.0,1.0
24.39,3.1,72,0.0,0.0,453.8,0,70,2.7,2.8,993.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.2626798770413155,1.33500106673234,0.0,0.9655172413793104,-2.3999999999999773,-2.699999999999932,9.0,3.0
24.28,3.1,74,0.0,0.0,453.8,0,71,1.9,2.5,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.276666119016055,1.252762968495368,0.0,0.8620689655172414,-1.2999999999999543,-2.2999999999999545,12.0,6.0
24.17,2.5,76,0.0,0.0,453.8,0,65,0.8,1.4,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.189654742026425,0.8754687373538999,0.0,0.4827586206896551,-0.6000000000000227,-2.2999999999999545,15.0,8.0
24.17,2.5,75,0.0,0.0,453.8,0,125,0.9,1.0,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.836281906951478,0.6931471805599453,0.0,0.3448275862068966,0.0,-2.0,14.0,7.0
24.0,2.5,76,0.0,0.0,453.8,0,147,2.4,2.6,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.997212273764115,1.2809338454620642,0.0,0.896551724137931,0.6000000000000227,-1.3999999999999773,13.0,10.0
23.78,2.5,74,0.0,0.0,453.8,0,127,2.4,2.8,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.852030263919617,1.33500106673234,0.0,0.9655172413793104,0.6999999999999318,-1.7000000000000457,8.0,5.0
23.89,2.5,60,0.0,0.0,453.8,0,139,2.4,2.7,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.941642422609304,1.308332819650179,0.0,0.9310344827586208,0.6999999999999318,-1.0,-6.0,-9.0
23.5,2.5,58,0.0,0.0,453.8,0,151,2.5,2.7,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.0238805208462765,1.308332819650179,0.0,0.9310344827586208,0.0,-0.6000000000000227,-8.0,-8.0
22.89,2.5,67,0.0,0.0,453.8,0,145,2.1,3.2,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.983606621708336,1.4350845252893227,0.0,1.103448275862069,0.0,-0.2999999999999545,-2.0,1.0
22.67,2.5,72,0.0,0.0,453.8,0,124,2.6,2.9,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.8283137373023015,1.3609765531356006,0.0,1.0,-0.2999999999999545,0.0,5.0,4.0
22.39,2.5,67,0.0,0.0,453.8,0,160,1.9,2.0,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.081404364984463,1.0986122886681098,0.0,0.6896551724137931,-0.3000000000000682,0.6999999999999318,-3.0,-3.0
22.67,2.5,63,0.0,0.0,453.8,0,184,0.8,1.1,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.220355825078324,0.7419373447293773,0.0,0.3793103448275862,0.0,0.6999999999999318,-9.0,0.0
23.28,2.5,65,0.0,0.0,453.8,0,128,2.6,2.9,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.859812404361672,1.3609765531356006,0.0,1.0,0.3000000000000682,0.6000000000000227,-9.0,2.0
23.56,2.5,69,0.0,0.0,453.8,0,153,1.9,2.2,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.0369526024136295,1.1631508098056809,0.0,0.7586206896551725,0.6000000000000227,0.6000000000000227,-7.0,7.0
23.78,2.5,69,0.0,0.0,453.8,0,115,0.8,1.0,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.7535901911063645,0.6931471805599453,0.0,0.3448275862068966,0.6000000000000227,0.3000000000000682,-6.0,8.0
24.5,2.5,71,0.0,0.05,453.8,0,125,1.9,2.5,993.9,0,355.0,15.1,0.0,0.048790164169432,6.119857761876381,4.836281906951478,1.252762968495368,0.0,0.8620689655172414,0.2999999999999545,-0.3000000000000682,-5.0,10.0
24.78,2.5,73,0.0,0.0,453.8,0,102,0.8,1.2,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.634728988229636,0.7884573603642702,0.0,0.4137931034482758,0.0,0.0,-1.0,10.0
25.06,2.5,72,0.0,0.0,453.8,0,107,1.7,2.5,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.68213122712422,1.252762968495368,0.0,0.8620689655172414,0.0,0.0,12.0,6.0
25.17,2.5,74,0.0,0.0,453.8,0,157,1.4,1.8,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.062595033026967,1.0296194171811583,0.0,0.6206896551724138,-0.3000000000000682,0.2999999999999545,16.0,8.0
25.67,2.5,70,0.0,0.0,453.8,0,20,0.7,1.1,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,3.044522437723423,0.7419373447293773,0.0,0.3793103448275862,-0.6000000000000227,0.0,3.0,4.0
25.28,2.5,71,0.0,0.0,453.8,0,141,1.3,1.5,992.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.955827057601261,0.9162907318741552,0.0,0.5172413793103449,-1.3000000000000682,-0.7000000000000455,-1.0,2.0
25.89,2.5,65,0.0,0.0,453.8,0,125,2.3,2.6,992.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.836281906951478,1.2809338454620642,0.0,0.896551724137931,-1.0,-1.0,-2.0,-2.0
25.89,2.5,59,0.0,0.0,453.8,0,134,2.5,2.6,992.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.90527477843843,1.2809338454620642,0.0,0.896551724137931,-1.2999999999999543,-1.2999999999999543,-4.0,-11.0
25.17,2.5,69,0.0,0.0,453.8,0,128,2.1,2.4,992.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.859812404361672,1.2237754316221157,0.0,0.8275862068965517,-1.2999999999999543,-1.6000000000000227,4.0,-3.0
25.17,2.5,68,0.0,0.0,453.8,0,177,1.7,2.0,992.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.181783550292085,1.0986122886681098,0.0,0.6896551724137931,-1.0,-1.3000000000000682,-1.0,-6.0
24.78,2.5,69,0.0,0.0,453.8,0,152,2.0,2.4,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.030437921392435,1.2237754316221157,0.0,0.8275862068965517,0.0,-0.6000000000000227,0.0,-7.0
25.0,2.5,72,0.0,0.0,453.8,0,167,1.4,1.6,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.123963979403259,0.9555114450274363,0.0,0.5517241379310345,1.0,0.0,1.0,-3.0
24.89,2.5,71,0.0,0.0,453.8,0,186,0.8,0.9,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.231108616854587,0.6418538861723948,0.0,0.3103448275862069,1.3000000000000682,0.3000000000000682,-2.0,-5.0
26.78,2.2,53,0.0,0.0,453.8,0,269,1.2,1.3,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.598421958998375,0.832909122935104,0.0,0.4482758620689655,2.0,0.7000000000000455,-19.0,-21.0
26.28,2.5,55,0.0,0.0,453.8,0,286,1.3,1.4,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.659482215759621,0.8754687373538999,0.0,0.4827586206896551,2.0,0.7000000000000455,-19.0,-5.0
26.0,2.5,56,0.0,0.0,453.8,0,284,1.6,1.7,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.652489180268651,0.9932517730102832,0.0,0.5862068965517241,1.3000000000000682,0.6000000000000227,-14.0,-2.0
25.56,2.5,59,0.0,0.0,453.8,0,275,1.7,1.8,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.62040086571715,1.0296194171811583,0.0,0.6206896551724138,0.6000000000000227,1.3000000000000682,-12.0,-8.0
24.78,2.5,64,0.0,0.0,453.8,0,248,0.8,1.0,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.517452896464707,0.6931471805599453,0.0,0.3448275862068966,0.3000000000000682,1.3000000000000682,-1.0,-8.0
24.5,2.5,64,0.0,0.0,453.8,0,292,0.3,0.5,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.680172609017068,0.4054651081081644,0.0,0.1724137931034483,0.6999999999999318,2.2999999999999545,5.0,-3.0
23.89,2.5,67,0.0,0.0,453.8,0,278,0.2,0.2,995.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.631211781821365,0.1823215567939546,0.0,0.0689655172413793,1.0,3.0,-2.0,4.0
25.78,2.5,60,0.0,0.0,453.8,0,49,0.4,0.5,996.3,0,355.0,15.1,0.0,0.0,6.119857761876381,3.912023005428146,0.4054651081081644,0.0,0.1724137931034483,1.6999999999999318,3.3999999999999773,-8.0,-5.0
26.56,2.5,62,0.0,0.0,453.8,0,169,0.3,0.4,996.3,0,355.0,15.1,0.0,0.0,6.119857761876381,5.135798437050262,0.3364722366212129,0.0,0.1379310344827586,2.099999999999909,2.699999999999932,-7.0,-7.0
25.78,2.5,69,0.0,0.0,453.8,0,71,0.9,1.3,996.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.276666119016055,0.832909122935104,0.0,0.4482758620689655,2.3999999999999773,2.7000000000000455,-3.0,0.0
26.5,2.5,71,0.0,0.0,453.8,0,92,0.4,0.4,997.0,0,355.0,15.1,0.0,0.0,6.119857761876381,4.532599493153256,0.3364722366212129,0.0,0.1379310344827586,2.7999999999999545,2.7999999999999545,0.0,0.0
27.56,2.5,70,0.0,0.0,453.8,0,108,0.3,0.4,997.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.6913478822291435,0.3364722366212129,0.0,0.1379310344827586,2.3999999999999773,2.699999999999932,17.0,-3.0
27.06,2.2,69,0.0,0.0,453.8,0,158,0.7,0.8,997.3,0,355.0,15.1,0.0,0.0,6.119857761876381,5.0689042022202315,0.5877866649021191,0.0,0.2758620689655172,1.6999999999999318,2.699999999999932,14.0,-3.0
27.5,2.2,70,0.0,0.0,453.8,0,97,0.5,0.7,997.3,0,355.0,15.1,0.0,0.0,6.119857761876381,4.584967478670572,0.5306282510621704,0.0,0.2413793103448275,1.0,3.099999999999909,14.0,-4.0
27.67,2.2,70,0.0,0.0,453.8,0,113,0.5,0.7,997.0,0,355.0,15.1,0.0,0.0,6.119857761876381,4.736198448394496,0.5306282510621704,0.0,0.2413793103448275,0.7000000000000455,2.7999999999999545,11.0,0.0
27.5,2.2,69,0.0,0.0,453.8,0,24,0.3,0.5,996.3,0,355.0,15.1,0.0,0.0,6.119857761876381,3.218875824868201,0.4054651081081644,0.0,0.1724137931034483,-0.3000000000000682,2.099999999999909,5.0,-2.0
27.5,2.2,70,0.0,0.0,453.8,0,89,1.3,1.4,995.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.499809670330265,0.8754687373538999,0.0,0.4827586206896551,-1.1000000000000227,1.0,6.0,5.0
27.56,2.2,69,0.0,0.0,453.8,0,123,0.9,1.3,995.6,0,355.0,15.0,0.0,0.0,6.119857761876381,4.820281565605037,0.832909122935104,0.0,0.4482758620689655,-1.6999999999999318,0.0,2.0,10.0
27.39,2.2,71,0.0,0.0,453.8,0,88,1.2,1.4,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.48863636973214,0.8754687373538999,0.0,0.4827586206896551,-2.699999999999932,-1.6999999999999318,11.0,2.0
26.06,2.2,76,0.0,0.0,453.8,0,97,1.1,1.3,994.2,0,355.0,15.1,0.0,0.0,6.119857761876381,4.584967478670572,0.832909122935104,0.0,0.4482758620689655,-3.099999999999909,-2.099999999999909,14.0,8.0
25.78,2.2,75,0.0,0.0,453.8,0,119,1.6,1.9,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.787491742782046,1.0647107369924282,0.0,0.6551724137931034,-3.1000000000000227,-2.7000000000000455,6.0,6.0
25.28,2.2,81,0.0,0.0,453.8,0,131,0.8,1.3,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.882801922586371,0.832909122935104,0.0,0.4482758620689655,-1.6999999999999318,-2.3999999999999773,10.0,9.0
25.17,2.2,77,0.0,0.0,453.8,0,172,1.5,1.7,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.153291594497779,0.9932517730102832,0.0,0.5862068965517241,-1.0,-2.3999999999999773,7.0,6.0
24.89,2.2,79,0.0,0.0,453.8,0,134,1.1,1.3,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,4.90527477843843,0.832909122935104,0.0,0.4482758620689655,-0.7000000000000455,-2.3999999999999773,10.0,26.0
25.0,2.2,76,0.0,0.0,453.8,0,183,0.9,1.0,994.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.214935757608986,0.6931471805599453,0.0,0.3448275862068966,0.2999999999999545,-2.3999999999999773,6.0,21.0
25.28,2.2,70,0.0,0.0,453.8,0,149,2.3,2.7,994.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.0106352940962555,1.308332819650179,0.0,0.9310344827586208,0.3999999999999772,-2.3999999999999773,0.0,14.0
25.78,2.2,65,0.0,0.0,453.8,0,166,1.3,1.9,993.9,0,355.0,15.1,0.0,0.0,6.119857761876381,5.117993812416755,1.0647107369924282,0.0,0.6551724137931034,0.0,-2.3999999999999773,-4.0,6.0
26.5,2.2,62,0.0,0.0,453.8,0,108,0.3,0.5,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,4.6913478822291435,0.4054651081081644,0.0,0.1724137931034483,-1.0,-2.2999999999999545,-8.0,-2.0
26.39,2.2,63,0.0,0.0,453.8,0,188,0.9,1.1,993.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.241747015059643,0.7419373447293773,0.0,0.3793103448275862,-1.6999999999999318,-2.3999999999999773,-6.0,-1.0
26.39,2.2,65,0.0,0.0,453.8,0,233,0.8,0.9,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.455321115357702,0.6418538861723948,0.0,0.3103448275862069,-1.2999999999999543,-1.0,-6.0,-2.0
26.0,2.2,67,0.0,0.0,453.8,0,261,1.0,1.5,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.568344503761097,0.9162907318741552,0.0,0.5172413793103449,-1.2999999999999543,-0.6000000000000227,-9.0,7.0
26.06,2.2,70,0.0,0.0,453.8,0,192,1.8,2.0,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.262690188904886,1.0986122886681098,0.0,0.6896551724137931,-1.0,-0.2999999999999545,-5.0,8.0
27.06,2.2,69,0.0,0.0,453.8,0,204,2.7,3.0,993.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.3230099791384085,1.3862943611198906,0.0,1.0344827586206895,-0.2999999999999545,-1.0,-12.0,0.0
28.39,2.2,63,0.0,0.0,453.8,0,196,4.9,5.1,993.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.2832037287379885,1.8082887711792657,0.0,1.7586206896551724,-0.3999999999999772,-1.6999999999999318,-14.0,-8.0
30.67,2.2,54,0.0,0.0,453.8,0,192,3.1,4.2,992.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.262690188904886,1.6486586255873816,0.0,1.4482758620689655,-1.0,-2.2999999999999545,-22.0,-15.0
31.56,2.2,52,0.0,0.0,453.8,0,192,4.0,5.1,992.6,0,355.0,15.1,0.0,0.0,6.119857761876381,5.262690188904886,1.8082887711792657,0.0,1.7586206896551724,-1.0,-2.0,-18.0,-18.0
31.78,2.2,51,0.0,0.0,453.8,0,227,5.6,6.3,991.5,0,355.0,15.0,0.0,0.0,6.119857761876381,5.429345628954441,1.9878743481543455,0.0,2.1724137931034484,-2.1000000000000227,-2.3999999999999773,-14.0,-19.0
33.28,2.2,47,0.0,0.0,453.8,0,208,4.8,5.1,988.5,0,355.0,15.1,0.0,0.0,6.119857761876381,5.342334251964811,1.8082887711792657,0.0,1.7586206896551724,-4.7000000000000455,-4.7000000000000455,-16.0,-23.0
33.0,2.2,50,0.0,0.0,453.8,0,214,1.8,2.8,989.2,0,355.0,15.1,0.0,0.0,6.119857761876381,5.3706380281276624,1.33500106673234,0.0,0.9655172413793104,-3.3999999999999773,-4.399999999999977,-15.0,-19.0
